Date of Purchase,Date of Install,User Segment,Item-Purchased,Session Time,Level Reached,Prior Purchases,Purchase Type,Promo Applied,Price (₹),Days Installed Before Last Purchase
2023-02-06,2023-01-08,1,7,30,7,0,0,0,271,29
2023-01-17,2023-01-11,2,7,140,22,1,0,0,272,6
2023-01-25,2023-01-20,0,5,42,28,5,0,0,63,5
2023-01-26,2023-01-04,0,7,38,39,4,0,0,221,22
2023-02-03,2023-01-22,1,0,53,5,6,0,1,133,12
2023-01-15,2022-12-18,0,8,43,14,4,1,0,418,28
2023-02-12,2023-02-09,2,7,103,37,1,0,0,291,3
2023-01-22,2023-01-06,2,6,9,32,8,0,0,236,16
2023-02-10,2023-01-30,2,8,26,32,10,1,0,576,11
2023-02-05,2023-02-03,0,4,21,31,5,1,1,891,2
2023-01-20,2023-01-12,0,7,73,17,0,0,1,223,8
2023-02-09,2023-01-21,0,6,17,7,0,0,1,244,19
2023-02-12,2023-01-13,1,1,136,39,9,0,1,95,30
2023-02-14,2023-01-22,0,7,61,13,1,0,0,251,23
2023-01-31,2023-01-19,0,2,132,35,1,0,0,368,12
2023-01-23,2023-01-21,0,4,113,16,1,1,0,886,2
2023-02-06,2023-01-09,2,1,41,23,12,0,0,99,28
2023-01-22,2023-01-21,0,7,82,18,4,0,0,266,1
2023-02-07,2023-02-06,0,7,129,27,2,0,0,255,1
2023-02-13,2023-01-21,0,0,35,26,1,0,1,143,23
2023-01-28,2023-01-13,0,5,70,36,0,0,0,51,15
2023-01-27,2023-01-03,2,4,112,24,0,1,0,994,24
2023-01-19,2023-01-06,1,7,164,9,11,0,0,232,13
2023-02-07,2023-01-26,0,6,19,34,1,0,1,230,12
2023-01-17,2022-12-26,1,8,20,29,5,1,1,508,22
2023-02-09,2023-01-24,0,9,18,23,2,0,1,590,16
2023-02-03,2023-01-16,1,9,95,26,1,0,0,649,18
2023-02-13,2023-01-21,0,4,33,4,2,1,0,921,23
2023-01-20,2023-01-18,2,3,129,17,4,0,1,244,2
2023-02-06,2023-01-25,0,6,72,28,3,0,0,242,12
2023-02-14,2023-01-30,0,3,69,17,1,0,1,227,15
2023-02-09,2023-01-25,0,2,140,40,0,0,1,355,15
2023-01-23,2023-01-03,1,9,78,31,5,0,1,589,20
2023-02-14,2023-01-19,0,0,56,11,3,0,0,157,26
2023-02-12,2023-01-14,0,7,15,31,4,0,0,285,29
2023-01-16,2023-01-07,0,0,34,32,2,0,1,178,9
2023-01-24,2022-12-31,0,6,92,27,1,0,1,208,24
2023-02-03,2023-01-09,0,9,45,1,3,0,0,594,25
2023-02-11,2023-01-26,1,2,25,33,8,0,0,414,16
2023-01-27,2023-01-17,1,7,119,11,6,0,0,222,10
2023-01-21,2023-01-06,0,2,126,15,2,0,0,420,15
2023-01-30,2023-01-21,1,0,100,34,15,0,1,145,9
2023-01-26,2023-01-20,0,2,118,8,1,0,1,377,6
2023-01-28,2023-01-04,1,8,141,15,4,1,0,567,24
2023-01-23,2023-01-10,1,9,24,40,12,0,1,571,13
2023-01-30,2023-01-03,0,0,57,39,5,0,0,139,27
2023-01-21,2022-12-23,0,1,92,19,5,0,1,89,29
2023-01-30,2023-01-06,1,7,121,6,4,0,1,233,24
2023-02-02,2023-02-01,0,9,71,13,5,0,0,683,1
2023-01-19,2022-12-27,1,8,112,32,11,1,0,451,23
2023-01-26,2023-01-07,0,7,144,5,1,0,1,215,19
2023-02-14,2023-02-10,0,9,174,16,3,0,0,630,4
2023-02-08,2023-01-26,0,3,157,17,3,0,1,234,13
2023-01-27,2023-01-11,0,1,73,16,0,0,0,89,16
2023-01-21,2023-01-03,1,7,32,28,15,0,1,215,18
2023-02-10,2023-01-19,2,3,10,38,12,0,1,206,22
2023-02-12,2023-02-08,0,6,75,1,1,0,0,191,4
2023-02-05,2023-01-06,1,9,165,14,10,0,1,628,30
2023-01-28,2023-01-20,1,1,29,8,14,0,0,91,8
2023-02-06,2023-02-05,2,0,135,35,0,0,1,100,1
2023-02-13,2023-02-01,0,9,46,40,1,0,0,677,12
2023-01-31,2023-01-12,0,7,170,16,0,0,1,247,19
2023-01-26,2023-01-22,0,1,136,24,1,0,0,79,4
2023-01-24,2022-12-25,0,1,154,17,4,0,0,85,30
2023-01-26,2023-01-20,0,3,105,15,5,0,0,241,6
2023-01-29,2023-01-18,2,2,174,11,0,0,0,445,11
2023-02-10,2023-01-30,0,9,106,24,3,0,0,612,11
2023-02-04,2023-01-21,0,5,154,33,2,0,1,99,14
2023-02-02,2023-01-23,0,7,37,23,4,0,0,256,10
2023-02-03,2023-01-05,0,8,111,23,4,1,0,554,29
2023-02-08,2023-01-09,0,3,12,15,2,0,1,213,30
2023-02-07,2023-01-31,0,5,99,36,0,0,1,92,7
2023-02-06,2023-01-10,1,3,123,39,15,0,0,229,27
2023-02-04,2023-02-03,0,6,81,14,3,0,0,149,1
2023-01-16,2022-12-29,0,6,43,19,5,0,0,165,18
2023-01-27,2023-01-16,0,5,147,7,5,0,1,68,11
2023-01-16,2023-01-06,0,1,92,8,2,0,0,98,10
2023-02-01,2023-01-26,0,3,106,9,4,0,0,212,6
2023-01-22,2023-01-05,0,1,159,16,3,0,0,96,17
2023-01-24,2023-01-02,1,2,8,25,5,0,0,361,22
2023-01-30,2023-01-27,2,3,157,6,13,0,1,214,3
2023-02-02,2023-01-29,0,1,86,13,2,0,0,84,4
2023-02-07,2023-01-28,0,2,170,28,5,0,1,435,10
2023-01-26,2023-01-03,2,8,81,1,6,1,1,521,23
2023-01-28,2023-01-01,0,3,40,16,2,0,0,211,27
2023-01-15,2022-12-31,0,4,9,6,0,1,0,867,15
2023-01-15,2022-12-18,0,1,142,34,2,0,0,94,28
2023-01-17,2023-01-14,0,3,44,9,2,0,0,204,3
2023-02-06,2023-02-04,0,9,154,19,5,0,0,538,2
2023-01-18,2023-01-13,0,0,156,28,3,0,0,159,5
2023-01-22,2022-12-29,1,5,91,27,10,0,1,56,24
2023-01-28,2023-01-11,0,7,135,31,0,0,0,241,17
2023-02-07,2023-01-25,0,9,113,6,1,0,0,556,13
2023-01-17,2023-01-15,0,2,100,14,4,0,0,388,2
2023-02-05,2023-01-29,2,4,122,18,7,1,1,869,7
2023-02-08,2023-01-17,0,0,127,1,0,0,0,165,22
2023-01-17,2023-01-01,1,3,32,4,14,0,1,247,16
2023-02-02,2023-01-17,0,5,151,37,0,0,0,60,16
2023-01-22,2023-01-09,1,5,157,8,1,0,0,81,13
2023-01-31,2023-01-08,1,8,34,40,12,1,1,438,23
2023-02-07,2023-02-06,0,1,155,4,0,0,1,81,1
2023-01-15,2023-01-01,0,4,42,24,3,1,0,967,14
2023-01-24,2022-12-31,2,6,89,34,15,0,0,154,24
2023-01-18,2022-12-25,0,8,120,6,2,1,0,413,24
2023-01-30,2023-01-09,1,9,41,35,9,0,1,613,21
2023-01-22,2023-01-21,0,1,178,8,2,0,0,87,1
2023-01-15,2023-01-07,0,0,85,2,3,0,0,107,8
2023-02-08,2023-01-28,0,1,97,8,0,0,0,90,11
2023-01-16,2023-01-01,2,5,166,18,6,0,1,88,15
2023-01-26,2023-01-20,0,1,30,14,3,0,0,79,6
2023-02-01,2023-01-17,1,0,157,39,6,0,1,174,15
2023-02-02,2023-01-09,0,9,76,13,5,0,0,514,24
2023-02-09,2023-01-31,0,0,11,18,0,0,0,185,9
2023-02-10,2023-02-04,0,5,46,20,2,0,1,61,6
2023-01-18,2023-01-15,1,3,163,32,6,0,0,248,3
2023-02-14,2023-01-22,0,6,103,5,5,0,0,227,23
2023-01-19,2023-01-02,1,3,12,36,0,0,0,242,17
2023-01-24,2022-12-25,1,5,17,36,7,0,0,74,30
2023-02-09,2023-01-13,1,5,14,28,3,0,1,54,27
2023-02-03,2023-01-11,0,6,103,31,3,0,0,197,23
2023-01-28,2023-01-19,0,9,47,11,3,0,0,664,9
2023-02-02,2023-01-08,0,9,92,27,1,0,0,581,25
2023-01-17,2023-01-13,0,1,136,10,1,0,0,99,4
2023-02-14,2023-01-30,0,5,63,23,5,0,1,75,15
2023-02-02,2023-01-14,0,0,139,36,4,0,0,145,19
2023-02-05,2023-01-21,0,7,133,24,1,0,0,234,15
2023-01-22,2023-01-17,1,1,50,21,4,0,0,88,5
2023-02-04,2023-01-12,0,4,156,32,5,1,0,802,23
2023-02-10,2023-01-11,0,4,84,2,3,1,0,811,30
2023-01-15,2023-01-08,1,7,159,20,14,0,0,281,7
2023-01-21,2023-01-09,0,9,17,37,5,0,0,576,12
2023-01-31,2023-01-18,0,4,145,24,3,1,1,844,13
2023-02-04,2023-02-01,0,4,13,32,0,1,0,805,3
2023-01-25,2022-12-26,0,9,25,11,1,0,0,547,30
2023-01-27,2023-01-24,0,0,172,37,2,0,0,159,3
2023-01-30,2023-01-16,0,5,95,36,3,0,0,90,14
2023-02-14,2023-01-21,0,0,42,8,2,0,0,100,24
2023-02-02,2023-01-16,1,5,155,18,11,0,1,96,17
2023-02-06,2023-01-21,0,8,54,5,3,1,0,407,16
2023-02-01,2023-01-25,1,1,169,40,11,0,0,89,7
2023-01-19,2023-01-14,0,2,93,13,1,0,1,359,5
2023-02-02,2023-01-24,0,5,23,8,2,0,0,71,9
2023-02-03,2023-01-24,1,3,97,19,10,0,1,213,10
2023-01-22,2023-01-12,0,3,149,30,3,0,0,228,10
2023-01-25,2023-01-13,0,7,162,25,5,0,0,239,12
2023-02-07,2023-01-26,1,6,80,3,1,0,0,197,12
2023-02-07,2023-02-05,1,3,30,34,12,0,0,235,2
2023-01-29,2023-01-15,1,4,28,22,3,1,0,863,14
2023-02-11,2023-02-04,0,2,169,37,3,0,0,405,7
2023-01-19,2022-12-31,0,5,175,2,0,0,1,55,19
2023-01-22,2023-01-15,0,8,156,18,1,1,0,413,7
2023-02-04,2023-01-30,0,0,176,14,0,0,1,130,5
2023-02-11,2023-02-10,1,6,152,31,7,0,0,150,1
2023-02-05,2023-01-27,0,7,23,38,3,0,0,203,9
2023-02-13,2023-01-16,0,9,166,18,5,0,1,616,28
2023-01-31,2023-01-11,0,4,45,38,0,1,0,845,20
2023-02-06,2023-01-30,2,9,52,39,8,0,0,661,7
2023-02-03,2023-01-11,1,9,64,10,10,0,1,622,23
2023-01-17,2023-01-01,1,5,86,4,13,0,0,62,16
2023-01-25,2023-01-23,0,8,152,2,4,1,0,461,2
2023-01-18,2023-01-10,1,4,73,16,11,1,0,801,8
2023-02-11,2023-01-29,1,7,178,31,12,0,0,251,13
2023-01-21,2023-01-13,1,8,49,8,5,1,1,522,8
2023-02-06,2023-01-19,2,2,72,8,3,0,0,419,18
2023-01-28,2023-01-02,1,2,60,12,9,0,1,426,26
2023-01-23,2023-01-03,1,6,173,36,11,0,0,203,20
2023-01-31,2023-01-29,1,7,90,35,1,0,1,273,2
2023-01-19,2023-01-08,0,7,154,2,3,0,1,234,11
2023-01-28,2022-12-30,0,1,39,6,1,0,0,99,29
2023-02-08,2023-02-05,0,1,113,18,1,0,0,79,3
2023-01-27,2023-01-15,0,2,76,29,2,0,0,387,12
2023-01-18,2023-01-06,0,4,143,40,3,1,0,959,12
2023-02-14,2023-01-26,1,7,31,14,10,0,1,250,19
2023-02-14,2023-02-08,1,8,110,1,10,1,0,445,6
2023-01-27,2023-01-14,0,0,137,26,1,0,0,138,13
2023-02-11,2023-01-13,1,8,168,6,5,1,0,448,29
2023-01-31,2023-01-30,2,9,99,18,1,0,0,690,1
2023-01-18,2023-01-08,0,7,90,20,5,0,0,210,10
2023-02-01,2023-01-27,0,6,55,17,1,0,0,174,5
2023-01-20,2023-01-04,0,3,173,35,2,0,0,208,16
2023-01-21,2023-01-11,0,5,141,29,3,0,0,64,10
2023-02-06,2023-01-31,0,3,145,27,0,0,0,235,6
2023-02-06,2023-02-01,0,9,78,8,0,0,0,639,5
2023-01-24,2023-01-06,1,0,69,9,13,0,0,149,18
2023-01-24,2023-01-08,1,6,112,14,7,0,1,242,16
2023-01-17,2022-12-22,0,8,125,33,2,1,0,520,26
2023-01-22,2022-12-31,0,1,99,2,5,0,1,81,22
2023-02-01,2023-01-18,2,6,176,39,5,0,0,237,14
2023-01-24,2023-01-05,0,9,143,23,2,0,1,636,19
2023-01-29,2023-01-25,0,7,21,3,1,0,1,262,4
2023-01-21,2023-01-19,1,9,115,4,12,0,1,521,2
2023-02-07,2023-01-17,0,5,15,8,1,0,0,83,21
2023-01-18,2023-01-08,0,1,126,13,1,0,0,99,10
2023-01-19,2023-01-17,1,3,52,8,9,0,0,238,2
2023-02-01,2023-01-03,0,7,173,5,0,0,0,290,29
2023-01-28,2023-01-14,0,7,174,5,4,0,0,263,14
2023-02-06,2023-01-20,0,6,78,24,5,0,0,237,17
2023-01-17,2023-01-15,0,1,73,29,1,0,1,92,2
2023-01-31,2023-01-30,0,7,28,27,1,0,0,217,1
2023-01-26,2023-01-06,0,2,129,7,5,0,1,498,20
2023-01-15,2022-12-26,1,2,135,4,3,0,0,474,20
2023-01-30,2023-01-13,0,2,177,4,2,0,0,375,17
2023-02-04,2023-01-27,0,9,33,2,1,0,0,612,8
2023-01-20,2022-12-21,0,3,120,5,0,0,1,201,30
2023-01-30,2023-01-03,0,7,7,13,2,0,1,206,27
2023-02-03,2023-01-08,1,5,76,29,14,0,0,98,26
2023-01-20,2022-12-22,0,1,103,18,3,0,0,97,29
2023-02-08,2023-02-06,2,8,53,25,14,1,1,437,2
2023-02-06,2023-01-14,0,7,45,39,4,0,1,295,23
2023-02-14,2023-01-18,0,2,21,4,4,0,0,416,27
2023-01-24,2023-01-23,2,2,72,34,15,0,1,402,1
2023-01-22,2023-01-14,1,6,165,27,4,0,0,177,8
2023-01-31,2023-01-14,2,6,144,22,14,0,1,168,17
2023-01-30,2023-01-20,0,3,166,8,0,0,0,217,10
2023-02-05,2023-01-10,0,9,117,11,0,0,1,624,26
2023-01-29,2023-01-13,0,8,154,32,3,1,0,474,16
2023-01-31,2023-01-07,1,6,144,17,6,0,1,218,24
2023-01-31,2023-01-19,0,5,139,29,0,0,0,75,12
2023-01-28,2023-01-11,1,5,165,34,12,0,1,73,17
2023-01-18,2023-01-03,0,8,168,20,4,1,1,508,15
2023-01-30,2023-01-03,0,7,14,16,3,0,0,215,27
2023-01-21,2023-01-01,1,5,89,26,1,0,0,82,20
2023-02-05,2023-01-18,0,6,28,12,1,0,0,198,18
2023-01-15,2022-12-22,2,7,56,11,11,0,0,205,24
2023-02-12,2023-02-01,0,5,141,6,5,0,0,97,11
2023-01-31,2023-01-04,0,5,136,25,2,0,0,73,27
2023-02-04,2023-01-07,0,1,64,2,0,0,0,91,28
2023-01-15,2023-01-02,0,6,135,32,2,0,0,209,13
2023-02-03,2023-01-05,1,7,107,28,12,0,1,271,29
2023-01-27,2023-01-22,0,3,10,23,2,0,0,240,5
2023-01-19,2023-01-07,0,9,167,15,1,0,0,584,12
2023-01-18,2023-01-11,0,1,173,21,3,0,0,97,7
2023-01-18,2023-01-14,2,7,161,40,9,0,0,234,4
2023-02-04,2023-01-17,1,9,103,8,4,0,0,532,18
2023-02-10,2023-02-05,0,8,99,18,3,1,0,549,5
2023-02-03,2023-01-29,1,6,79,38,11,0,0,189,5
2023-02-03,2023-01-13,0,2,144,31,3,0,0,429,21
2023-01-23,2023-01-03,0,5,115,11,2,0,0,87,20
2023-02-04,2023-01-22,1,6,163,30,4,0,0,191,13
2023-01-24,2023-01-06,1,7,30,2,8,0,1,290,18
2023-01-27,2022-12-28,0,4,30,2,5,1,0,998,30
2023-02-09,2023-02-08,0,5,42,1,3,0,1,66,1
2023-02-06,2023-01-23,0,4,55,28,3,1,0,868,14
2023-02-06,2023-01-24,1,7,118,36,12,0,1,226,13
2023-01-30,2023-01-10,0,2,177,8,4,0,0,434,20
2023-02-06,2023-01-13,1,9,47,11,10,0,0,601,24
2023-01-31,2023-01-02,0,9,80,14,3,0,0,567,29
2023-01-26,2023-01-16,0,3,136,38,4,0,0,240,10
2023-01-22,2023-01-21,2,9,7,27,4,0,0,551,1
2023-01-31,2023-01-08,1,5,177,12,13,0,0,54,23
2023-01-21,2023-01-09,0,9,6,1,4,0,0,507,12
2023-02-09,2023-02-01,2,5,102,2,0,0,1,95,8
2023-01-19,2023-01-18,0,6,88,18,4,0,0,156,1
2023-01-31,2023-01-07,2,3,131,18,15,0,0,232,24
2023-01-24,2022-12-26,1,3,145,15,6,0,1,202,29
2023-02-08,2023-01-18,0,6,111,34,5,0,1,212,21
2023-02-01,2023-01-27,0,8,157,11,1,1,0,486,5
2023-02-01,2023-01-23,0,8,136,39,2,1,1,563,9
2023-01-27,2022-12-30,1,7,113,13,7,0,1,207,28
2023-01-24,2023-01-04,2,2,137,5,11,0,0,386,20
2023-02-01,2023-01-13,0,3,178,10,5,0,1,209,19
2023-02-09,2023-01-19,1,1,72,8,2,0,0,99,21
2023-01-17,2023-01-07,0,1,135,3,0,0,1,92,10
2023-02-05,2023-01-06,0,6,6,6,4,0,0,197,30
2023-02-14,2023-02-06,1,2,79,19,3,0,1,458,8
2023-02-07,2023-01-28,2,9,9,35,3,0,1,664,10
2023-01-17,2022-12-19,2,0,162,9,13,0,1,153,29
2023-02-01,2023-01-20,0,9,94,10,5,0,0,691,12
2023-02-14,2023-01-17,0,4,55,26,5,1,0,993,28
2023-01-26,2023-01-02,0,5,31,21,3,0,0,75,24
2023-02-11,2023-02-07,1,5,148,5,12,0,1,67,4
2023-02-12,2023-01-19,0,8,58,24,5,1,0,416,24
2023-02-06,2023-01-28,2,6,95,17,14,0,1,236,9
2023-01-15,2022-12-20,0,5,67,13,1,0,1,83,26
2023-01-18,2023-01-12,0,6,111,9,5,0,0,183,6
2023-01-23,2023-01-21,0,9,168,23,1,0,1,510,2
2023-02-05,2023-01-09,0,5,147,2,3,0,0,91,27
2023-01-29,2023-01-27,1,1,148,13,9,0,0,79,2
2023-01-27,2023-01-05,1,5,69,37,15,0,0,56,22
2023-02-01,2023-01-29,1,5,63,1,12,0,1,64,3
2023-01-28,2023-01-07,0,3,117,17,2,0,1,234,21
2023-02-07,2023-01-08,0,3,123,17,1,0,0,226,30
2023-02-05,2023-01-16,0,5,62,15,5,0,0,97,20
2023-02-06,2023-01-30,0,0,131,10,5,0,1,123,7
2023-02-03,2023-01-23,1,2,80,38,7,0,0,468,11
2023-01-30,2023-01-08,0,2,159,23,2,0,1,350,22
2023-01-29,2023-01-26,0,3,112,17,3,0,0,212,3
2023-01-28,2023-01-17,1,9,152,24,4,0,0,672,11
2023-01-27,2023-01-10,1,4,74,24,1,1,0,810,17
2023-02-13,2023-01-18,0,9,59,2,1,0,0,597,26
2023-02-04,2023-01-23,0,8,141,39,2,1,0,546,12
2023-01-16,2022-12-25,1,3,75,29,11,0,0,232,22
2023-01-29,2023-01-15,0,6,69,21,0,0,0,225,14
2023-01-24,2022-12-27,0,7,66,40,2,0,0,284,28
2023-01-27,2023-01-01,0,1,122,8,3,0,0,88,26
2023-02-09,2023-02-02,1,3,86,2,7,0,0,232,7
2023-01-21,2022-12-30,1,5,150,16,3,0,0,97,22
2023-01-26,2023-01-20,0,7,178,35,4,0,0,212,6
2023-02-03,2023-01-14,0,0,144,5,3,0,1,185,20
2023-01-17,2022-12-27,0,1,74,12,1,0,1,83,21
2023-02-01,2023-01-05,1,2,131,6,4,0,0,423,27
2023-02-01,2023-01-29,0,8,134,9,0,1,0,474,3
2023-01-25,2023-01-22,0,4,41,18,5,1,0,984,3
2023-01-19,2023-01-17,1,6,159,37,8,0,0,244,2
2023-02-04,2023-01-09,0,2,66,40,1,0,0,498,26
2023-01-15,2022-12-29,0,1,167,35,5,0,0,85,17
2023-02-08,2023-01-24,0,7,135,29,2,0,0,296,15
2023-02-02,2023-01-10,1,7,9,14,9,0,1,215,23
2023-02-11,2023-02-10,1,2,116,12,6,0,0,469,1
2023-02-06,2023-01-27,2,4,165,38,4,1,0,907,10
2023-01-28,2023-01-26,0,7,81,28,2,0,0,288,2
2023-02-02,2023-01-09,0,8,168,22,1,1,0,477,24
2023-02-08,2023-01-10,0,7,176,40,3,0,0,279,29
2023-02-09,2023-02-07,0,4,144,12,5,1,0,870,2
2023-01-20,2023-01-17,0,6,27,32,3,0,0,177,3
2023-01-31,2023-01-21,0,8,114,33,4,1,0,550,10
2023-01-29,2023-01-05,0,1,149,12,1,0,1,99,24
2023-01-16,2022-12-26,0,2,121,29,4,0,0,394,21
2023-02-07,2023-02-02,0,6,17,31,4,0,0,158,5
2023-01-31,2023-01-06,0,9,84,3,3,0,1,575,25
2023-01-31,2023-01-20,0,7,123,21,1,0,0,212,11
2023-01-18,2023-01-13,0,8,70,5,3,1,0,463,5
2023-01-28,2023-01-09,0,9,95,5,3,0,0,546,19
2023-02-05,2023-01-06,0,2,141,8,4,0,0,354,30
2023-01-26,2023-01-12,2,3,134,18,11,0,0,206,14
2023-01-23,2022-12-29,1,7,88,20,5,0,0,255,25
2023-01-21,2022-12-29,1,0,53,37,7,0,0,197,23
2023-01-23,2023-01-01,1,1,140,12,10,0,1,87,22
2023-01-29,2023-01-04,2,0,75,9,1,0,0,116,25
2023-02-14,2023-01-29,0,7,139,31,3,0,1,203,16
2023-02-02,2023-01-25,0,3,126,6,0,0,1,226,8
2023-02-12,2023-01-26,1,3,64,36,15,0,1,225,17
2023-01-26,2023-01-24,0,1,110,3,5,0,0,85,2
2023-02-06,2023-01-19,0,4,71,32,5,1,0,969,18
2023-01-23,2023-01-14,0,1,56,20,3,0,1,81,9
2023-02-04,2023-01-20,0,1,133,16,4,0,1,98,15
2023-01-28,2023-01-21,1,8,23,14,1,1,0,406,7
2023-01-31,2023-01-08,0,9,120,1,4,0,1,523,23
2023-02-04,2023-01-31,0,3,74,23,1,0,1,235,4
2023-01-28,2022-12-29,2,7,146,4,10,0,0,259,30
2023-02-13,2023-01-19,0,7,104,18,0,0,1,245,25
2023-02-09,2023-01-28,1,6,46,6,11,0,0,180,12
2023-02-07,2023-01-21,0,5,32,23,0,0,1,51,17
2023-02-03,2023-01-16,1,5,152,18,13,0,0,99,18
2023-01-18,2022-12-31,1,8,74,33,14,1,0,448,18
2023-02-07,2023-01-21,1,5,146,1,2,0,1,88,17
2023-02-02,2023-01-13,2,0,43,8,11,0,0,105,20
2023-01-25,2023-01-20,0,7,138,8,1,0,0,233,5
2023-01-15,2022-12-27,1,9,72,3,10,0,0,538,19
2023-01-26,2022-12-28,0,6,11,25,3,0,0,227,29
2023-01-29,2023-01-06,0,9,176,5,1,0,0,672,23
2023-01-23,2022-12-31,0,2,179,35,2,0,0,379,23
2023-01-19,2022-12-21,0,6,144,6,2,0,0,211,29
2023-01-30,2023-01-19,0,3,15,34,1,0,0,246,11
2023-01-31,2023-01-14,2,8,105,9,9,1,1,424,17
2023-01-16,2023-01-11,1,4,103,9,5,1,0,820,5
2023-01-20,2022-12-21,0,9,128,38,3,0,1,656,30
2023-02-13,2023-02-05,0,2,136,8,5,0,0,368,8
2023-01-23,2023-01-20,1,6,86,2,4,0,1,235,3
2023-01-31,2023-01-05,1,1,93,2,15,0,0,93,26
2023-02-06,2023-01-08,1,8,8,21,2,1,0,579,29
2023-01-18,2023-01-14,0,7,136,40,1,0,0,254,4
2023-02-03,2023-01-14,0,7,81,39,1,0,0,273,20
2023-02-09,2023-01-16,0,1,103,7,3,0,0,96,24
2023-02-05,2023-01-10,0,4,121,38,3,1,0,948,26
2023-01-22,2023-01-03,0,9,95,31,3,0,1,574,19
2023-01-19,2023-01-12,0,6,89,19,0,0,1,173,7
2023-01-25,2023-01-16,1,3,91,35,13,0,0,238,9
2023-01-25,2023-01-11,0,8,158,24,5,1,0,424,14
2023-01-21,2023-01-09,2,7,45,40,6,0,1,224,12
2023-02-13,2023-01-18,0,2,76,9,3,0,0,428,26
2023-01-28,2023-01-17,1,9,95,39,15,0,0,680,11
2023-02-13,2023-01-18,1,6,101,7,12,0,0,160,26
2023-01-23,2022-12-30,0,2,136,33,1,0,1,398,24
2023-01-30,2023-01-11,0,2,162,20,1,0,1,463,19
2023-01-17,2023-01-13,0,1,39,13,3,0,1,97,4
2023-02-04,2023-01-16,0,1,110,10,0,0,1,82,19
2023-01-15,2023-01-07,0,3,87,14,4,0,0,206,8
2023-02-04,2023-01-31,0,8,8,27,1,1,1,413,4
2023-01-25,2023-01-18,1,2,25,24,4,0,0,400,7
2023-01-22,2023-01-03,1,1,173,10,12,0,1,98,19
2023-01-30,2023-01-09,1,6,151,33,11,0,0,207,21
2023-02-10,2023-02-07,0,5,22,29,5,0,0,63,3
2023-01-28,2022-12-31,1,7,102,28,0,0,1,273,28
2023-02-06,2023-01-23,0,2,118,18,3,0,0,498,14
2023-01-26,2023-01-13,0,3,176,31,0,0,0,241,13
2023-01-24,2023-01-06,0,8,161,34,3,1,0,499,18
2023-02-07,2023-01-24,0,3,161,4,1,0,0,226,14
2023-01-19,2023-01-13,0,7,106,2,1,0,1,282,6
2023-02-12,2023-01-27,1,1,64,2,1,0,1,97,16
2023-02-14,2023-02-10,0,7,38,6,5,0,0,204,4
2023-01-30,2023-01-19,0,1,160,21,5,0,0,81,11
2023-02-12,2023-02-06,1,0,54,11,5,0,0,99,6
2023-02-03,2023-01-26,1,1,162,17,7,0,0,94,8
2023-02-09,2023-01-30,1,4,54,36,13,1,1,939,10
2023-01-31,2023-01-16,1,3,13,1,1,0,0,212,15
2023-01-17,2023-01-01,2,6,22,6,6,0,1,237,16
2023-01-28,2023-01-23,1,0,166,28,13,0,1,110,5
2023-01-25,2023-01-05,0,6,90,29,4,0,0,222,20
2023-02-10,2023-01-18,0,6,157,35,3,0,0,201,23
2023-02-08,2023-01-21,0,2,168,33,1,0,0,472,18
2023-01-17,2022-12-21,0,6,105,28,2,0,1,151,27
2023-01-17,2022-12-30,0,0,46,31,2,0,0,161,18
2023-02-06,2023-01-11,0,3,46,28,2,0,0,221,26
2023-01-31,2023-01-05,1,0,68,35,14,0,0,187,26
2023-01-15,2023-01-02,1,6,25,18,8,0,1,151,13
2023-01-16,2023-01-12,0,8,84,29,0,1,0,416,4
2023-01-27,2023-01-11,2,4,67,7,12,1,1,945,16
2023-01-31,2023-01-11,0,7,104,29,0,0,0,205,20
2023-01-23,2023-01-20,1,5,34,21,10,0,1,85,3
2023-02-02,2023-01-28,1,9,167,12,11,0,0,648,5
2023-02-10,2023-01-16,0,6,179,18,2,0,1,228,25
2023-01-29,2023-01-23,1,2,178,10,9,0,1,468,6
2023-01-24,2023-01-03,1,9,139,22,6,0,0,510,21
2023-01-31,2023-01-18,1,4,139,18,8,1,0,956,13
2023-02-06,2023-01-13,0,1,63,16,2,0,0,93,24
2023-02-13,2023-01-31,2,6,116,10,6,0,0,215,13
2023-02-03,2023-01-22,2,0,57,8,15,0,0,160,12
2023-02-12,2023-01-24,1,6,135,16,8,0,1,183,19
2023-01-18,2022-12-21,1,4,9,36,9,1,1,963,28
2023-02-12,2023-01-24,0,7,7,36,2,0,0,242,19
2023-02-08,2023-01-20,0,4,5,11,0,1,1,970,19
2023-01-25,2023-01-23,0,7,12,20,3,0,0,203,2
2023-02-08,2023-01-29,1,6,131,15,10,0,0,217,10
2023-02-07,2023-01-18,2,1,53,4,7,0,0,94,20
2023-02-12,2023-02-08,0,2,5,28,0,0,0,497,4
2023-02-07,2023-01-26,0,1,59,14,5,0,0,82,12
2023-01-17,2022-12-28,1,5,9,30,4,0,0,58,20
2023-02-11,2023-01-13,2,4,106,20,2,1,1,934,29
2023-01-21,2023-01-10,1,1,106,22,10,0,0,89,11
2023-02-14,2023-02-09,0,7,170,13,3,0,0,218,5
2023-02-05,2023-01-06,1,2,60,38,12,0,0,487,30
2023-01-27,2023-01-22,1,0,138,15,3,0,1,145,5
2023-01-20,2022-12-25,2,0,93,14,0,0,0,167,26
2023-01-23,2023-01-06,2,2,166,21,0,0,0,357,17
